headline,date,snippet,url
"Despite Federal Regulation, C.E.O.-Worker Pay Gap Data Remains Hidden",2015-04-12T00:00,"An analysis of recent company reports, however, finds that the widest gap exists between the chief executives and workers of Disney, Oracle, Qualcomm and Starbucks....",https://www.nytimes.com/2015/04/12/business/despite-federal-regulation-ceo-worker-pay-gap-data-remains-hidden.html
Start-Up Solves &#8216;Star Wars&#8217; Droid Puzzle ,2015-04-20T00:00,Disney’s chief executive enlisted a Colorado start-up to help translate the BB-8 droid into a toy and theme park character....,https://www.nytimes.com/2015/04/20/business/media/start-up-solves-star-wars-droid-puzzle.html
Disney Joins in Criticism of Verizon’s Cable Plan,2015-04-23T00:00,"A dispute between Verizon and TV networks widened, as Disney said that the company&#8217;s smaller FiOS packages violated agreements with its cable networks....",https://www.nytimes.com/2015/04/23/business/media/disney-joins-in-criticism-of-verizons-cable-plan.html
Resistance to Verizon FiOS Promotion,2015-04-24T00:00,Disney and Fox said they would not run a commercial for FiOS&#8217;s new cable package on some of their channels....,https://www.nytimes.com/2015/04/24/business/media/resistance-to-verizon-fios-promotion.html
"Thomas Staggs: Disney’s Heir, Apparently",2015-04-26T00:00,"The executive must walk one of corporate America’s most daunting gantlets, working to convince board members that he is up to the task of being chief executive....",https://www.nytimes.com/2015/04/26/business/media/thomas-staggs-disneys-heir-apparently.html
ESPN Sues Verizon Over New Cable Packages  ,2015-04-28T00:00,"The network, owned by Disney, says that the carrier&#8217;s new FiOS cable packages violate its contract....",https://www.nytimes.com/2015/04/28/business/media/espn-sues-verizon-over-new-cable-packages.html
Gains Across the Disney Empire Lift Earnings 10%,2015-05-06T00:00,"Strong results in theme parks, as well as consumer products and broadcasting, made up for profit declines in movies and cable....",https://www.nytimes.com/2015/05/06/business/media/disney-q2-earnings.html
Disney Names Marketer to Run Consumer Products Division,2015-05-08T00:00,"Leslie Ferraro, who will become president of Disney Consumer Products, joined the company’s theme park business 16 years ago....",https://www.nytimes.com/2015/05/08/business/media/disney-names-marketer-to-run-consumer-products-division.html
"Disney Opens Its Biggest Store in the World, in China",2015-05-21T00:00,"Disney says it has opened its first store in China, calling its new Shanghai location the largest Disney Store in the world....",https://www.nytimes.com/2015/05/21/business/international/disney-opens-its-biggest-store-in-the-world-in-china.html
"Fusion Media Aims at Millennials, but Struggles to Find Its Identity",2015-05-25T00:00,"Disney and Univision’s fledgling network isn’t delivering concrete results, raising concerns that it’s not connecting with the youthful, diverse audience it covets....",https://www.nytimes.com/2015/05/25/business/media/fusion-media-aims-at-millennials-but-struggles-to-find-its-identity.html
Disney’s Top Financial Officer to Step Down,2015-06-02T00:00,"James Rasulo, the company’s chief financial officer since 2010, was considered out of the running to succeed Robert Iger as the chief executive....",https://www.nytimes.com/2015/06/02/business/media/disneys-top-financial-officer-to-step-down.html
"Disney Unveils Playmation, Toys That Play Back",2015-06-03T00:00,"Disney’s new Playmation uses wireless systems, motion sensors and wearable technology to engage children with interactive missions....",https://www.nytimes.com/2015/06/03/business/media/disney-unveils-playmation-toys-that-play-back.html
Eisner Brings His Media Expertise to Local TV Markets,2015-06-29T00:00,"The former Disney chief&#8217;s newest company, Tornante, is teaming up with Sinclair Broadcast Group to produce and distribute new syndicated shows to be aired mostly during the day by local stations....",https://www.nytimes.com/2015/06/29/business/media/eisner-brings-his-media-expertise-to-local-tv-markets.html
Disney Merges Consumer Product and Interactive Units,2015-06-30T00:00,The restructuring that joins Disney Consumer Products and Disney Interactive reflects growing overlap between the two businesses....,https://www.nytimes.com/2015/06/30/business/media/disney-merges-consumer-product-and-interactive-units.html
Disney Names Its First Female Chief Financial Officer,2015-07-01T00:00,"Christine M. McCarthy, who has most recently been Disney&#8217;s treasurer, will succeed James A. Rasulo, who stepped down in early June....",https://www.nytimes.com/2015/07/01/business/media/disney-names-its-first-female-chief-financial-officer.html
Promoters of Coming &#8216;Star Wars&#8217; Film Have a Delicate Dance at Comic-Con ,2015-07-11T00:00,"Interest in &#8220;The Force Awakens,&#8221; due in theaters in December, is already so extreme that Disney knows its safest option is to hold back....",https://www.nytimes.com/2015/07/11/business/promoters-of-coming-star-wars-film-have-a-delicate-dance-at-comic-con.html
"Shanghai Disney Plans Unveiled: Big on ‘Pirates,’ but No Space Mountain",2015-07-16T00:00,"The company’s resort, its first in mainland China, represents a major bet on westernized leisure travel and an effort to stoke sales of Disney products....",https://www.nytimes.com/2015/07/16/business/shanghai-disney-resort-plans-unveiled.html
"Despite 5% Increase, Disney Revenue Disappoints Analysts",2015-08-05T00:00,"Disney’s quarterly results reflected the shifting fortunes of its TV and movie businesses, as cable properties like ESPN took more of a back seat to consumer products....",https://www.nytimes.com/2015/08/05/business/media/disney-earnings-3q.html
"Disney, Time Warner and Other Media Shares Fall as Investors Worry About TV’s Future",2015-08-06T00:00,"Shares in Comcast, Time Warner, 21st Century Fox, CBS, Viacom, Discovery and AMC Networks all were down, with some plunging by as much as 12 percent in midday trading....",https://www.nytimes.com/2015/08/06/business/media/disney-time-warner-media-investors-worry-about-tvs-future.html
Disney Announces Its Coming Slate of Animated Films at D23 Expo,2015-08-15T00:00,"John Lasseter, Disney’s top animation executive, told fans about a coming musical version of “Jack and the Beanstalk”; “Moana,” about the adventures of a Pacific Island princess; and “Toy Story 4.”...",https://www.nytimes.com/2015/08/15/business/media/disney-announces-its-coming-slate-of-animated-films-at-d23-expo.html
"Disney Bulks Up Theme Parks, as Universal Gains Ground",2015-08-17T00:00,After Disney&#8217;s aggressive overseas investment &#8212; which gave Universal an opening in the United States &#8212; Disney announced expensive plans for &#8220;Star Wars&#8221;-themed expansions at its California and Florida resorts....,https://www.nytimes.com/2015/08/16/business/media/disney-wows-fans-with-plans-for-star-wars-attractions.html
Big Push by Disney on ‘Star Wars’ Merchandise,2015-08-26T00:00,The company will use its Maker Studios unit and ABC News in an ambitious international promotion of characters and toys from the coming film....,https://www.nytimes.com/2015/08/26/business/media/big-push-by-disney-on-star-wars-merchandise.html
Spielberg’s DreamWorks Studio Expected to End Distribution Pact With Disney,2015-09-03T00:00,"The amicable departure will probably occur next summer, after the July release of “The BFG,” according to people briefed on the matter....",https://www.nytimes.com/2015/09/03/business/media/spielbergs-dreamworks-studio-expected-to-end-distribution-pact-with-disney.html
"Walt Disney, a Visionary Who Was Crazy Like a Mouse",2015-09-13T00:00,"Disney was constantly reinventing his company, a practice that drove his more business-minded brother crazy but ultimately helped his studio thrive....",https://www.nytimes.com/2015/09/13/business/media/walt-disney-a-visionary-who-was-crazy-like-a-mouse.html
Disney-ABC Names Cindy Davis and John Frelinghuysen to Senior Posts,2015-09-16T00:00,"Ms. Davis is a former executive at Walmart, and Mr. Frelinghuysen was an executive at AOL....",https://www.nytimes.com/2015/09/16/business/media/disney-abc-names-cindy-davis-and-john-frelinghuysen-to-senior-posts.html
Disney’s Family Channel Aims Younger Than Millennials With New Name,2015-10-07T00:00,"Starting in January, ABC Family will become Freeform, a rebranding that will seek viewers younger than millennials....",https://www.nytimes.com/2015/10/07/business/media/disneys-family-channel-aims-beyond-millennials-with-new-name.html
‘Cars 3’ and ‘Toy Story 4’ Swap Release Dates as Disney Changes Film Schedule,2015-10-09T00:00,Disney set or shifted release dates for 19 big-budget movies — many still untitled – planned through 2020....,https://www.nytimes.com/2015/10/09/business/media/cars-3-and-toy-story-4-swap-release-dates-as-disney-changes-film-schedule.html
Disney Reboots ‘Star Wars’ Video Games,2015-10-12T00:00,"As anticipation has mounted for the restart of the “Star Wars” movie series, Disney has also overhauled how “Star Wars” video games are made....",https://www.nytimes.com/2015/10/12/business/media/disney-reboots-star-wars-video-games.html
Disney Is Said to Plan Subscription Streaming Service for Britain,2015-10-22T00:00,"The service, called DisneyLife, is said to begin next month and will include movies, music, television shows and books....",https://www.nytimes.com/2015/10/22/business/disney-is-said-to-plan-subscription-streaming-service-for-britain.html
"With ESPN Gains, Disney Profit Rose 12 Percent in Fiscal Year",2015-11-06T00:00,"For its fourth quarter, Disney had a per-share profit of $1.20 a share, a 35 percent increase....",https://www.nytimes.com/2015/11/06/business/media/with-espn-gains-disney-profit-rose-12-percent-in-fiscal-year.html
China Moves to Crack Down on Counterfeit Disney Products,2015-11-06T00:00,A government agency has announced a nationwide “special action” program aimed at stamping out imitation goods that infringe on the American company’s trademarks....,https://www.nytimes.com/2015/11/06/business/media/disney-china-trademark.html
"Wall St. Ends Mostly Higher, but Energy Shares Fall",2015-11-28T00:00,"The price of oil slid, and shares of energy companies followed. Disney weighed on the Dow Jones industrial average after it reported a loss in ESPN subscribers....",https://www.nytimes.com/2015/11/28/business/daily-stock-market-activity.html
Disney’s ‘Star Wars’ Attracts Investors in Midst of ESPN Woes,2015-11-30T00:00,Movies — in particular one movie -- have started to drive Disney’s stock. The question is whether that is sustainable....,https://www.nytimes.com/2015/11/30/business/media/disneys-star-wars-attracts-investors-in-midst-of-espn-woes.html
Disney Invests $200 Million More in Vice Media to Support New Programming,2015-12-09T00:00,The infusion of cash from the family-friendly Disney into the racy and brash Vice could be taken as a sign of the challenges facing traditional cable companies....,https://www.nytimes.com/2015/12/09/business/media/disney-invests-200-million-more-in-vice-media-to-support-new-programming.html
"‘Star Wars: The Force Awakens’ Has World Premiere, No Expense Spared",2015-12-16T00:00,"For Disney, the Los Angeles premiere, which overflowed from the Dolby to two adjacent theaters, was an overt celebration of its 2012 decision to get into the “Star Wars” business....",https://www.nytimes.com/2015/12/16/business/media/star-wars-the-force-awakens-premiere.html
Disney and Other Theme Parks Add Metal Detectors for Holidays,2015-12-18T00:00,"Disney, SeaWorld and Universal Studios are joining Six Flags in adding more gate security. Disney previously banned toy guns and costumes....",https://www.nytimes.com/2015/12/18/business/media/disney-metal-detectors-theme-parks.html
 New &#8216;Star Wars&#8217; Speeds Toward Record,2015-12-20T00:00,"Walt Disney projected that “Star Wars: The Force Awakens” would surpass $215 million over the weekend, beating the record-setting domestic opening of “Jurassic World.""...",https://www.nytimes.com/2015/12/20/business/media/new-star-wars-speeds-toward-record.html
"Beyond ‘Star Wars,’ a Dark Force Looms for Disney: Cord-Cutting",2015-12-22T00:00,"With more television networks bypassing cable packages and offering &#224; la carte subscriptions, some predict trouble ahead for ESPN....",https://www.nytimes.com/2015/12/22/business/dealbook/at-disney-a-dark-force-looms-large-unbundling.html
Disney Eyes Fusion Exit as Venture Struggles,2015-12-23T00:00,"The Walt Disney Company is said to be in talks with Univision to sell its stake in Fusion, the joint venture started by the two companies....",https://www.nytimes.com/2015/12/23/business/media/disney-eyes-fusion-exit-as-venture-flounders.html
Disney Names Bob Weis as New President of Imagineering Unit,2016-01-16T00:00,"Mr. Weis, who is replacing two executives atop the unit, helped design Disney’s Hollywood Studios park in Florida in the 1980s....",https://www.nytimes.com/2016/01/16/business/media/disney-names-bob-weiss-as-new-president-of-imagineering-unit.html
"Walt Disney Parks and Resorts Recalls 10,000 Infant Onesies ",2016-01-20T00:00,"The company is recalling about 10,000 Darth Vader and Disneyland 60th-anniversary infant onesies because the snaps can detach and pose a choking hazard....",https://www.nytimes.com/2016/01/20/business/walt-disney-parks-and-resorts-recalls-10000-infant-onesies.html
"‘Star Wars’ Sales Propel Disney Earnings, but ESPN Slips",2016-02-10T00:00,"A 6 percent decrease in operating income at the cable TV division, which includes ESPN, was attributed to the timing of some college bowl games....",https://www.nytimes.com/2016/02/10/business/media/disney-earnings-rise-28-but-cable-unit-slips.html
Disney Unit Cited in Harrison Ford Accident During ‘Star Wars’ Filming,2016-02-12T00:00,The British Health and Safety Executive charged Foodles Productions with safety breaches related to an accident in which Mr. Ford’s leg was broken....,https://www.nytimes.com/2016/02/12/business/media/disney-unit-cited-in-harrison-ford-accident-during-star-wars-filming.html
"Leslie Ferraro, Disney’s Co-Chairwoman of Digital Media, Resigns",2016-02-23T00:00,"Ms. Ferraro’s resignation comes days after Paul Lee, the now-former president of ABC Entertainment, was fired. She took the role only nine months ago....",https://www.nytimes.com/2016/02/23/business/media/leslie-ferraro-disneys-co-chairwoman-of-digital-media-resigns.html
Disney Introduces Demand-Based Pricing at Theme Parks,2016-02-28T00:00,"Starting on Sunday, Disney&#8217;s theme park resorts in California and Florida will charge different ticket prices based on the calendar....",https://www.nytimes.com/2016/02/28/business/disney-introduces-demand-based-pricing-at-theme-parks.html
